"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",95,2006
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",100,2017
"Solmundsson_2025",10,"Marine","Ectotherm","Gut content (lethal)","Paige",63.2,850000,NA,"100km","Fish","Years",4,2010
"TinHan_2021",38,"Marine","Ectotherm","Gut content (lethal)","Paige",28.04,228000,NA,"100km","Fish","Years",223,2015
"Bandeira_2017",42,"Terrestrial","Endotherm","Gut content (lethal)","Serena",39.53,3085,NA,"100km","Mammals","Years",678,2011
"Barros_1998",16,"Marine","Endotherm","Gut content (lethal)","Serena",27.41,220500,NA,"100km","Mammals","Years",19,1990
"Campos_2020",29,"Marine","Endotherm","Gut content (lethal)","Serena",-24.48,3619000,NA,"100km","Mammals","Years",145,2010
"Castriota_2007",76,"Marine","Ectotherm","Gut content (lethal)","Serena",38.01,28330,NA,"100km","Fish","Years",300,1995
"Dehn_2006",21,"Marine","Endotherm","Gut content (lethal)","Serena",71.3,237900,NA,"10km","Mammals","Years",37,2001
"Dehn_2006",1,"Marine","Endotherm","Gut content (lethal)","Serena",65.76,22500,NA,"10km","Mammals","Months",37,2003
"Dehn_2006",18,"Marine","Endotherm","Gut content (lethal)","Serena",66.27,114800,NA,"10km","Mammals","Years",43,2002
"Dehn_2006",0,"Marine","Endotherm","Gut content (lethal)","Serena",70.74,78400,NA,"10km","Mammals","Months",25,2001
"Dehn_2006",15,"Marine","Endotherm","Gut content (lethal)","Serena",71.3,78400,NA,"10km","Mammals","Years",50,2000
"Eddy_2016",90,"Marine","Ectotherm","Gut content (lethal)","Serena",32.32,655.5,NA,"10km","Fish","Years",1352,2015
"Gibbs_2011",22,"Marine","Endotherm","Gut content (lethal)","Serena",-33.4,220500,NA,"100km","Mammals","Decades",91,1990
"Gibbs_2011",29,"Marine","Endotherm","Gut content (lethal)","Serena",-35.53,220500,NA,"100km","Mammals","Decades",3,1990
"Gonzalez_1994",11,"Marine","Endotherm","Gut content (lethal)","Serena",43.37,2051000,NA,"100km","Mammals","Years",28,1992
"Gonzalez_1994",5,"Marine","Endotherm","Gut content (lethal)","Serena",43.37,220500,NA,"100km","Mammals","Years",14,1992
"Hamilton_2019",33,"Marine","Ectotherm","Gut content (lethal)","Serena",-8.15,36980,NA,"100km","Fish","Years",110,2005
"Jones_1981",1,"Marine","Endotherm","Gut content (lethal)","Serena",36.94,2156000,NA,"10m","Mammals","Years",4,1971
"Jones_1981",3,"Marine","Endotherm","Gut content (lethal)","Serena",37.11,5299000,NA,"100m","Mammals","Months",18,1901
"Jones_1981",14,"Marine","Endotherm","Gut content (lethal)","Serena",38.28,5299000,NA,"100km","Mammals","Years",19,1971
"Jones_1981",16,"Marine","Endotherm","Gut content (lethal)","Serena",36.57,5299000,NA,"1000km","Mammals","Years",23,1961
"Jones_1981",4,"Marine","Endotherm","Gut content (lethal)","Serena",37.11,5299000,NA,"100m","Mammals","Years",15,1917
"Jones_1981",7,"Marine","Endotherm","Gut content (lethal)","Serena",57.22,5299000,NA,"10km","Mammals","Years",22,1950
"Jones_1981",7,"Marine","Endotherm","Gut content (lethal)","Serena",37.2,159000,NA,"100km","Mammals","Years",7,1971
"Jones_1981",2,"Marine","Endotherm","Gut content (lethal)","Serena",41.14,1134000,NA,"10m","Mammals","Years",2,1971
"Jones_1981",8,"Marine","Endotherm","Gut content (lethal)","Serena",37.06,98060,NA,"100km","Mammals","Years",12,1971
"Jones_1981",9,"Marine","Endotherm","Gut content (lethal)","Serena",37.16,54010,NA,"100km","Mammals","Years",20,1971
"Jones_1981",2,"Marine","Endotherm","Gut content (lethal)","Serena",37.84,105200,NA,"10km","Mammals","Years",5,1971
"Jones_1981",14,"Marine","Endotherm","Gut content (lethal)","Serena",36.96,174500,NA,"100km","Mammals","Years",30,1971
"Lanszki_2015",14,"Lotic","Endotherm","Gut content (lethal)","Serena",46.87,8892,NA,"100km","Mammals","Decades",231,2006
"Magnusdottir_2012",4,"Terrestrial","Endotherm","Gut content (lethal)","Serena",64.85,960,NA,"100km","Mammals","Decades",851,2003
"Meheust_2015",8,"Marine","Endotherm","Gut content (lethal)","Serena",48.46,282600,NA,"100km","Mammals","Years",11,2008
"Meheust_2015",8,"Marine","Endotherm","Gut content (lethal)","Serena",48.13,54010,NA,"100km","Mammals","Years",7,2008
"Montano_2017",23,"Marine","Ectotherm","Gut content (lethal)","Serena",-0.94,228000,NA,"1000km","Fish","Years",41,2004
"Montano_2017",12,"Marine","Ectotherm","Gut content (lethal)","Serena",-0.94,572400,NA,"1000km","Fish","Years",6,2004
"Peda_2015",17,"Marine","Endotherm","Gut content (lethal)","Serena",43.25,91930,NA,"100km","Mammals","Years",19,2001
"Peda_2015",9,"Marine","Endotherm","Gut content (lethal)","Serena",43.1,220500,NA,"100km","Mammals","Years",13,2001
"PincayEspinoza_2022",57,"Marine","Ectotherm","Gut content (lethal)","Serena",-4.66,28330,NA,"1000km","Fish","Years",1506,2013
"Quick_1955",8,"Terrestrial","Endotherm","Gut content (lethal)","Serena",58.81,1004,NA,"10km","Mammals","Years",123,1948
"Quick_1955",5,"Terrestrial","Endotherm","Gut content (lethal)","Serena",58.81,1004,NA,"10km","Mammals","Years",127,1948
"Song_2014",10,"Marine","Endotherm","Gut content (lethal)","Serena",38.9,7246000,NA,"100km","Mammals","Years",54,2004
"Tellechea_2017",9,"Marine","Endotherm","Gut content (lethal)","Serena",-34.71,3619000,NA,"100km","Mammals","Years",41,2015
"Vital_2024",50,"Marine","Endotherm","Gut content (lethal)","Serena",-22.79,69850,NA,"100km","Mammals","Years",419,2015
"Vital_2024",50,"Marine","Endotherm","Gut content (lethal)","Serena",-22.85,69850,NA,"100km","Mammals","Years",95,2015
"Wang_2003",92,"Marine","Endotherm","Gut content (lethal)","Serena",24.58,71760,NA,"100m","Mammals","Years",45,1995
"Wilke_1954",8,"Marine","Endotherm","Gut content (lethal)","Serena",44.26,2156000,NA,"100km","Mammals","Months",22,1952
"Wilke_1954",6,"Marine","Endotherm","Gut content (lethal)","Serena",47.22,2156000,NA,"100km","Mammals","Months",10,1952
"Wilke_1954",13,"Marine","Endotherm","Gut content (lethal)","Serena",35.86,2156000,NA,"1000km","Mammals","Months",199,1952
"Freire_1995",18,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.52,0.1302,NA,"1000m","Arthropods","Months",110,1989
"Freire_1995",19,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.56,0.1302,NA,"1000m","Arthropods","Months",622,1989
"Freire_1995",17,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.62,0.1302,NA,"1000m","Arthropods","Months",228,1989
"Freire_1996",44,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.57,11.17,NA,"100m","Arthropods","Months",255,1990
"Freire_1996",79,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.55,11.17,NA,"100m","Arthropods","Months",3008,1990
"Freire_1996",35,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.62,11.17,NA,"100m","Arthropods","Months",409,1990
"Freire_1996",14,"Marine","Ectotherm","Gut content (lethal)","Shannon",42.6,11.17,NA,"100m","Arthropods","Months",75,1990
"Meise_2003",17,"Marine","Ectotherm","Gut content (lethal)","Shannon",40.4,172.7,NA,"10km","Arthropods","Years",831,1997
"Oh_2001",33,"Marine","Ectotherm","Gut content (lethal)","Shannon",54.08,0.2604,NA,"1000m","Arthropods","Years",2595,1997
"Ojeda_1991",10,"Marine","Ectotherm","Gut content (lethal)","Shannon",43.84,200,NA,"10m","Arthropods","Years",78,1986
"Ojeda_1991",9,"Marine","Ectotherm","Gut content (lethal)","Shannon",43.84,126.7,NA,"10m","Arthropods","Years",56,1986
"Ojeda_1991",12,"Marine","Ectotherm","Gut content (lethal)","Shannon",43.84,7628,NA,"10m","Arthropods","Years",37,1986
